基金代码,基金名称,基金类型,证券代码,证券名称,标准名称,主题,占净值比例,持仓市值(万元),持股数(万股),原始重复行数
024246,广发上证科创板人工智能ETF发起式联接C,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,0.26%,122.68,0.12,1
024246,广发上证科创板人工智能ETF发起式联接C,指数型-股票,688099,晶晨股份,晶晨股份,电芯片/核心半导体,0.19%,89.01,1.12,1
024246,广发上证科创板人工智能ETF发起式联接C,指数型-股票,688385,复旦微电,复旦微电,电芯片/核心半导体,0.18%,83.56,1.25,1
024246,广发上证科创板人工智能ETF发起式联接C,指数型-股票,688608,恒玄科技,恒玄科技,电芯片/核心半导体,0.15%,70.28,0.4,1
024249,景顺长城上证科创板综合指数增强A,指数型-股票,688008,澜起科技,澜起科技,存储,1.90%,776.74,6.2,1
024249,景顺长城上证科创板综合指数增强A,指数型-股票,688041,海光信息,海光信息,电芯片/核心半导体,4.49%,1837.67,8.74,1
024249,景顺长城上证科创板综合指数增强A,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,3.82%,1562.97,1.59,1
024249,景顺长城上证科创板综合指数增强A,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,2.53%,1035.56,3.38,1
024249,景顺长城上证科创板综合指数增强A,指数型-股票,688981,中芯国际,中芯国际,电芯片/核心半导体,1.81%,740.9,7.88,1
024249,景顺长城上证科创板综合指数增强A,指数型-股票,688521,芯原股份,芯原股份,电芯片/核心半导体,1.17%,477.43,2.36,1
024249,景顺长城上证科创板综合指数增强A,指数型-股票,688120,华海清科,华海清科,电芯片/核心半导体,1.10%,450.66,2.59,1
024250,景顺长城上证科创板综合指数增强C,指数型-股票,688008,澜起科技,澜起科技,存储,1.90%,776.74,6.2,1
024250,景顺长城上证科创板综合指数增强C,指数型-股票,688041,海光信息,海光信息,电芯片/核心半导体,4.49%,1837.67,8.74,1
024250,景顺长城上证科创板综合指数增强C,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,3.82%,1562.97,1.59,1
024250,景顺长城上证科创板综合指数增强C,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,2.53%,1035.56,3.38,1
024250,景顺长城上证科创板综合指数增强C,指数型-股票,688981,中芯国际,中芯国际,电芯片/核心半导体,1.81%,740.9,7.88,1
024250,景顺长城上证科创板综合指数增强C,指数型-股票,688521,芯原股份,芯原股份,电芯片/核心半导体,1.17%,477.43,2.36,1
024250,景顺长城上证科创板综合指数增强C,指数型-股票,688120,华海清科,华海清科,电芯片/核心半导体,1.10%,450.66,2.59,1
024254,国联中证800指数增强A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,1.84%,108.19,0.19,1
024254,国联中证800指数增强A,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,1.13%,66.43,0.15,1
024255,国联中证800指数增强C,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,1.84%,108.19,0.19,1
024255,国联中证800指数增强C,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,1.13%,66.43,0.15,1
024260,长信汇智量化选股混合E,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,3.28%,738.87,1.3,1
024260,长信汇智量化选股混合E,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,1.70%,382.67,1.82,1
024274,东兴中证A500指数增强A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,2.18%,199.29,0.35,1
024275,东兴中证A500指数增强C,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,2.18%,199.29,0.35,1
024288,兴业福盛债券A,债券型-混合二级,688008,澜起科技,澜起科技,存储,0.34%,19.81,0.16,1
024288,兴业福盛债券A,债券型-混合二级,688041,海光信息,海光信息,电芯片/核心半导体,0.41%,23.4,0.11,1
024289,兴业福盛债券C,债券型-混合二级,688008,澜起科技,澜起科技,存储,0.34%,19.81,0.16,1
024289,兴业福盛债券C,债券型-混合二级,688041,海光信息,海光信息,电芯片/核心半导体,0.41%,23.4,0.11,1
024305,华宝安元债券D,债券型-混合二级,002371,北方华创,北方华创,电芯片/核心半导体,0.87%,670.5,1.5,1
024313,华商沪深300指数增强A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,1.75%,148.05,0.26,1
024314,华商沪深300指数增强C,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,1.75%,148.05,0.26,1
024317,前海开源研究驱动混合A,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,4.76%,2080.53,6.79,1
024318,前海开源研究驱动混合C,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,4.76%,2080.53,6.79,1
024337,财通中证A500指数增强A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,2.17%,51.25,0.09,1
024337,财通中证A500指数增强A,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,1.87%,44.28,0.1,1
024338,财通中证A500指数增强C,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,2.17%,51.25,0.09,1
024338,财通中证A500指数增强C,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,1.87%,44.28,0.1,1
024345,浙商汇金上证科创板综合指数A,指数型-股票,688008,澜起科技,澜起科技,存储,1.17%,78.65,0.63,1
024345,浙商汇金上证科创板综合指数A,指数型-股票,688041,海光信息,海光信息,电芯片/核心半导体,4.46%,299.41,1.42,1
024345,浙商汇金上证科创板综合指数A,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,4.15%,278.88,0.28,1
024345,浙商汇金上证科创板综合指数A,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,1.87%,125.49,0.41,1
024345,浙商汇金上证科创板综合指数A,指数型-股票,688981,中芯国际,中芯国际,电芯片/核心半导体,1.52%,101.99,1.08,1
024346,浙商汇金上证科创板综合指数C,指数型-股票,688008,澜起科技,澜起科技,存储,1.17%,78.65,0.63,1
024346,浙商汇金上证科创板综合指数C,指数型-股票,688041,海光信息,海光信息,电芯片/核心半导体,4.46%,299.41,1.42,1
024346,浙商汇金上证科创板综合指数C,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,4.15%,278.88,0.28,1
024346,浙商汇金上证科创板综合指数C,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,1.87%,125.49,0.41,1
024346,浙商汇金上证科创板综合指数C,指数型-股票,688981,中芯国际,中芯国际,电芯片/核心半导体,1.52%,101.99,1.08,1
024359,中欧上证科创板综合指数增强A,指数型-股票,688498,源杰科技,源杰科技,光芯片/光通信,0.85%,150.82,0.15,1
024359,中欧上证科创板综合指数增强A,指数型-股票,688008,澜起科技,澜起科技,存储,1.58%,280.63,2.24,1
024359,中欧上证科创板综合指数增强A,指数型-股票,688525,佰维存储,佰维存储,存储,0.90%,159.84,0.75,1
024359,中欧上证科创板综合指数增强A,指数型-股票,688041,海光信息,海光信息,电芯片/核心半导体,5.11%,906.83,4.31,1
024359,中欧上证科创板综合指数增强A,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,4.50%,797.8,0.81,1
024359,中欧上证科创板综合指数增强A,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,2.06%,364.59,1.19,1
024359,中欧上证科创板综合指数增强A,指数型-股票,688981,中芯国际,中芯国际,电芯片/核心半导体,1.89%,335.76,3.57,1
024359,中欧上证科创板综合指数增强A,指数型-股票,688521,芯原股份,芯原股份,电芯片/核心半导体,1.15%,204.32,1.01,1
024360,中欧上证科创板综合指数增强C,指数型-股票,688498,源杰科技,源杰科技,光芯片/光通信,0.85%,150.82,0.15,1
024360,中欧上证科创板综合指数增强C,指数型-股票,688008,澜起科技,澜起科技,存储,1.58%,280.63,2.24,1
024360,中欧上证科创板综合指数增强C,指数型-股票,688525,佰维存储,佰维存储,存储,0.90%,159.84,0.75,1
024360,中欧上证科创板综合指数增强C,指数型-股票,688041,海光信息,海光信息,电芯片/核心半导体,5.11%,906.83,4.31,1
024360,中欧上证科创板综合指数增强C,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,4.50%,797.8,0.81,1
024360,中欧上证科创板综合指数增强C,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,2.06%,364.59,1.19,1
024360,中欧上证科创板综合指数增强C,指数型-股票,688981,中芯国际,中芯国际,电芯片/核心半导体,1.89%,335.76,3.57,1
024360,中欧上证科创板综合指数增强C,指数型-股票,688521,芯原股份,芯原股份,电芯片/核心半导体,1.15%,204.32,1.01,1
024375,南方中证A500指数增强A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,2.21%,1104.66,1.94,1
024375,南方中证A500指数增强A,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,1.62%,810.4,1.83,1
024376,南方中证A500指数增强C,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,2.21%,1104.66,1.94,1
024376,南方中证A500指数增强C,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,1.62%,810.4,1.83,1
024390,中信建投上证科创板综合指数增强A,指数型-股票,688008,澜起科技,澜起科技,存储,1.76%,58.88,0.47,1
024390,中信建投上证科创板综合指数增强A,指数型-股票,688041,海光信息,海光信息,电芯片/核心半导体,4.09%,136.67,0.65,1
024390,中信建投上证科创板综合指数增强A,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,3.76%,125.62,0.41,1
024390,中信建投上证科创板综合指数增强A,指数型-股票,688981,中芯国际,中芯国际,电芯片/核心半导体,3.49%,116.62,1.24,1
024390,中信建投上证科创板综合指数增强A,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,1.83%,61.14,0.06,1
024390,中信建投上证科创板综合指数增强A,指数型-股票,688396,华润微,华润微,电芯片/核心半导体,1.69%,56.57,1.27,1
024391,中信建投上证科创板综合指数增强C,指数型-股票,688008,澜起科技,澜起科技,存储,1.76%,58.88,0.47,1
024391,中信建投上证科创板综合指数增强C,指数型-股票,688041,海光信息,海光信息,电芯片/核心半导体,4.09%,136.67,0.65,1
024391,中信建投上证科创板综合指数增强C,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,3.76%,125.62,0.41,1
024391,中信建投上证科创板综合指数增强C,指数型-股票,688981,中芯国际,中芯国际,电芯片/核心半导体,3.49%,116.62,1.24,1
024391,中信建投上证科创板综合指数增强C,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,1.83%,61.14,0.06,1
024391,中信建投上证科创板综合指数增强C,指数型-股票,688396,华润微,华润微,电芯片/核心半导体,1.69%,56.57,1.27,1
024395,银华兴盛股票C,股票型,300308,中际旭创,中际旭创,光芯片/光通信,1.80%,56.94,0.1,1
024395,银华兴盛股票C,股票型,300502,新易盛,新易盛,光芯片/光通信,1.68%,53.14,0.12,1
024395,银华兴盛股票C,股票型,688041,海光信息,海光信息,电芯片/核心半导体,1.35%,42.85,0.2,1
024396,东兴产业升级混合发起A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,6.12%,102.84,1.5,1
024396,东兴产业升级混合发起A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.00%,67.15,1.5,1
024397,东兴产业升级混合发起C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,6.12%,102.84,1.5,1
024397,东兴产业升级混合发起C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.00%,67.15,1.5,1
024409,鑫元科创AI指数发起式A,指数型-股票,688008,澜起科技,澜起科技,存储,9.89%,1728.86,13.8,1
024409,鑫元科创AI指数发起式A,指数型-股票,688521,芯原股份,芯原股份,电芯片/核心半导体,13.61%,2379.05,11.76,1
024409,鑫元科创AI指数发起式A,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,6.64%,1159.94,1.18,1
024409,鑫元科创AI指数发起式A,指数型-股票,688099,晶晨股份,晶晨股份,电芯片/核心半导体,4.88%,853.78,10.78,1
024409,鑫元科创AI指数发起式A,指数型-股票,688385,复旦微电,复旦微电,电芯片/核心半导体,4.58%,800.89,12.02,1
024409,鑫元科创AI指数发起式A,指数型-股票,688608,恒玄科技,恒玄科技,电芯片/核心半导体,3.80%,664.11,3.78,1
024410,鑫元科创AI指数发起式C,指数型-股票,688008,澜起科技,澜起科技,存储,9.89%,1728.86,13.8,1
024410,鑫元科创AI指数发起式C,指数型-股票,688521,芯原股份,芯原股份,电芯片/核心半导体,13.61%,2379.05,11.76,1
024410,鑫元科创AI指数发起式C,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,6.64%,1159.94,1.18,1
024410,鑫元科创AI指数发起式C,指数型-股票,688099,晶晨股份,晶晨股份,电芯片/核心半导体,4.88%,853.78,10.78,1
024410,鑫元科创AI指数发起式C,指数型-股票,688385,复旦微电,复旦微电,电芯片/核心半导体,4.58%,800.89,12.02,1
024410,鑫元科创AI指数发起式C,指数型-股票,688608,恒玄科技,恒玄科技,电芯片/核心半导体,3.80%,664.11,3.78,1
024411,华夏上证科创板人工智能ETF联接A,指数型-股票,688008,澜起科技,澜起科技,存储,0.09%,162.56,1.3,1
024411,华夏上证科创板人工智能ETF联接A,指数型-股票,688521,芯原股份,芯原股份,电芯片/核心半导体,0.09%,168.7,0.83,1
024411,华夏上证科创板人工智能ETF联接A,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,0.09%,167.9,0.17,1
024411,华夏上证科创板人工智能ETF联接A,指数型-股票,688099,晶晨股份,晶晨股份,电芯片/核心半导体,0.05%,87.03,1.1,1
024411,华夏上证科创板人工智能ETF联接A,指数型-股票,688385,复旦微电,复旦微电,电芯片/核心半导体,0.04%,81.7,1.23,1
024411,华夏上证科创板人工智能ETF联接A,指数型-股票,688608,恒玄科技,恒玄科技,电芯片/核心半导体,0.04%,67.66,0.39,1
024412,华夏上证科创板人工智能ETF联接C,指数型-股票,688008,澜起科技,澜起科技,存储,0.09%,162.56,1.3,1
024412,华夏上证科创板人工智能ETF联接C,指数型-股票,688521,芯原股份,芯原股份,电芯片/核心半导体,0.09%,168.7,0.83,1
024412,华夏上证科创板人工智能ETF联接C,指数型-股票,688256,寒武纪,寒武纪,电芯片/核心半导体,0.09%,167.9,0.17,1
024412,华夏上证科创板人工智能ETF联接C,指数型-股票,688099,晶晨股份,晶晨股份,电芯片/核心半导体,0.05%,87.03,1.1,1
024412,华夏上证科创板人工智能ETF联接C,指数型-股票,688385,复旦微电,复旦微电,电芯片/核心半导体,0.04%,81.7,1.23,1
024412,华夏上证科创板人工智能ETF联接C,指数型-股票,688608,恒玄科技,恒玄科技,电芯片/核心半导体,0.04%,67.66,0.39,1
024415,长信沪深300指数量化增强A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,3.22%,1383.67,2.43,1
024416,长信沪深300指数量化增强C,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,3.22%,1383.67,2.43,1
024417,华夏上证科创板半导体材料设备主题ETF发起式联接A,指数型-股票,688120,华海清科,华海清科,电芯片/核心半导体,0.17%,222.86,1.28,1
024417,华夏上证科创板半导体材料设备主题ETF发起式联接A,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,0.16%,208.77,0.68,1
024418,华夏上证科创板半导体材料设备主题ETF发起式联接C,指数型-股票,688120,华海清科,华海清科,电芯片/核心半导体,0.17%,222.86,1.28,1
024418,华夏上证科创板半导体材料设备主题ETF发起式联接C,指数型-股票,688012,中微公司,中微公司,电芯片/核心半导体,0.16%,208.77,0.68,1
024423,东方阿尔法科技优选混合发起A,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,7.25%,864.18,2.82,1
024424,东方阿尔法科技优选混合发起C,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,7.25%,864.18,2.82,1
024428,鹏华畅享债券D,债券型-混合二级,688498,源杰科技,源杰科技,光芯片/光通信,0.58%,2567.49,2.55,1
024428,鹏华畅享债券D,债券型-混合二级,688582,芯动联科,芯动联科,电芯片/核心半导体,0.18%,821.56,14.28,1
024433,嘉实成长共赢混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.19%,10482.84,18.41,1
024433,嘉实成长共赢混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.57%,9573.61,59.25,1
024433,嘉实成长共赢混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,4.66%,6793.17,15.34,1
024433,嘉实成长共赢混合A,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,4.62%,6728.7,22.31,1
024433,嘉实成长共赢混合A,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,4.63%,6743.5,32.07,1
024433,嘉实成长共赢混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.75%,5471.17,79.8,1
024434,嘉实成长共赢混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.19%,10482.84,18.41,1
024434,嘉实成长共赢混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.57%,9573.61,59.25,1
024434,嘉实成长共赢混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,4.66%,6793.17,15.34,1
024434,嘉实成长共赢混合C,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,4.62%,6728.7,22.31,1
024434,嘉实成长共赢混合C,混合型-偏股,688041,海光信息,海光信息,电芯片/核心半导体,4.63%,6743.5,32.07,1
024434,嘉实成长共赢混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,3.75%,5471.17,79.8,1
024437,华安竞争优势混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.02%,546.63,0.96,1
024437,华安竞争优势混合A,混合型-偏股,688256,寒武纪,寒武纪,电芯片/核心半导体,4.44%,402.64,0.41,1
024438,华安竞争优势混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.02%,546.63,0.96,1
024438,华安竞争优势混合C,混合型-偏股,688256,寒武纪,寒武纪,电芯片/核心半导体,4.44%,402.64,0.41,1
024439,交银瑞安混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,8.21%,5103.29,11.52,1
024439,交银瑞安混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.14%,3820.74,6.71,1
024439,交银瑞安混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.33%,2073.38,12.83,1
024439,交银瑞安混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.15%,1338.87,19.53,1
024440,交银瑞安混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,8.21%,5103.29,11.52,1
024440,交银瑞安混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.14%,3820.74,6.71,1
024440,交银瑞安混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.33%,2073.38,12.83,1
024440,交银瑞安混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.15%,1338.87,19.53,1
024441,汇添富均衡潜力优选混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.85%,710.95,4.4,1
024442,汇添富均衡潜力优选混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,6.85%,710.95,4.4,1
024443,华夏瑞享回报混合A,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,2.66%,253.0,0.57,1
024444,华夏瑞享回报混合C,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,2.66%,253.0,0.57,1
024448,广发价值稳进混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,9.14%,888.28,1.56,1
024448,广发价值稳进混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.07%,881.25,1.99,1
024448,广发价值稳进混合A,混合型-偏股,688205,德科立,德科立,光芯片/光通信,6.38%,620.08,3.37,1
024448,广发价值稳进混合A,混合型-偏股,603986,兆易创新,兆易创新,存储,5.76%,559.54,2.35,1
024448,广发价值稳进混合A,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,6.16%,598.98,1.34,1
024448,广发价值稳进混合A,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,5.13%,498.48,1.63,1
024449,广发价值稳进混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,9.14%,888.28,1.56,1
024449,广发价值稳进混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.07%,881.25,1.99,1
024449,广发价值稳进混合C,混合型-偏股,688205,德科立,德科立,光芯片/光通信,6.38%,620.08,3.37,1
024449,广发价值稳进混合C,混合型-偏股,603986,兆易创新,兆易创新,存储,5.76%,559.54,2.35,1
024449,广发价值稳进混合C,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,6.16%,598.98,1.34,1
024449,广发价值稳进混合C,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,5.13%,498.48,1.63,1
024450,易方达成长进取混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.51%,8210.3,18.54,1
024450,易方达成长进取混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.99%,6901.88,12.12,1
024451,易方达成长进取混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.51%,8210.3,18.54,1
024451,易方达成长进取混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.99%,6901.88,12.12,1
024454,景顺长城成长同行混合,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.51%,5687.31,12.84,1
024454,景顺长城成长同行混合,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,9.27%,5540.99,9.73,1
024454,景顺长城成长同行混合,混合型-偏股,688498,源杰科技,源杰科技,光芯片/光通信,8.01%,4786.2,4.76,1
024459,华商致远回报混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,8.96%,56053.76,126.58,1
024459,华商致远回报混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,8.95%,56043.23,346.85,1
024459,华商致远回报混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,8.35%,52260.17,91.78,1
024459,华商致远回报混合A,混合型-偏股,688498,源杰科技,源杰科技,光芯片/光通信,4.64%,29053.4,28.9,1
024459,华商致远回报混合A,混合型-偏股,688048,长光华芯,长光华芯,光芯片/光通信,4.16%,26065.72,126.53,1
024460,华商致远回报混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,8.96%,56053.76,126.58,1
024460,华商致远回报混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,8.95%,56043.23,346.85,1
024460,华商致远回报混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,8.35%,52260.17,91.78,1
024460,华商致远回报混合C,混合型-偏股,688498,源杰科技,源杰科技,光芯片/光通信,4.64%,29053.4,28.9,1
024460,华商致远回报混合C,混合型-偏股,688048,长光华芯,长光华芯,光芯片/光通信,4.16%,26065.72,126.53,1
024465,万家新机遇同享混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,4.82%,370.12,0.65,1
024465,万家新机遇同享混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,3.92%,301.13,0.68,1
024466,万家新机遇同享混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,4.82%,370.12,0.65,1
024466,万家新机遇同享混合C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,3.92%,301.13,0.68,1
024469,大成至臻回报混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.02%,1827.81,3.21,1
024469,大成至臻回报混合A,混合型-偏股,300548,长芯博创,博创科技,光芯片/光通信,4.24%,1287.99,8.41,1
024469,大成至臻回报混合A,混合型-偏股,688205,德科立,德科立,光芯片/光通信,4.22%,1279.15,6.95,1
024469,大成至臻回报混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.54%,1074.51,6.65,1
024469,大成至臻回报混合A,混合型-偏股,688521,芯原股份,芯原股份,电芯片/核心半导体,6.25%,1895.41,9.37,1
024470,大成至臻回报混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.02%,1827.81,3.21,1
024470,大成至臻回报混合C,混合型-偏股,300548,长芯博创,博创科技,光芯片/光通信,4.24%,1287.99,8.41,1
024470,大成至臻回报混合C,混合型-偏股,688205,德科立,德科立,光芯片/光通信,4.22%,1279.15,6.95,1
024470,大成至臻回报混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.54%,1074.51,6.65,1
024470,大成至臻回报混合C,混合型-偏股,688521,芯原股份,芯原股份,电芯片/核心半导体,6.25%,1895.41,9.37,1
024473,信澳优势行业混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,9.58%,3764.14,8.5,1
024473,信澳优势行业混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,9.53%,3746.72,6.58,1
024473,信澳优势行业混合A,混合型-偏股,688766,普冉股份,普冉股份,存储,3.97%,1561.78,6.94,1
024474,兴全合熙混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.91%,1907.52,3.35,1
024474,兴全合熙混合A,混合型-偏股,01415,高伟电子,高伟电子,光芯片/光通信,3.46%,954.35,41.7,1
024475,兴全合熙混合C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,6.91%,1907.52,3.35,1
024475,兴全合熙混合C,混合型-偏股,01415,高伟电子,高伟电子,光芯片/光通信,3.46%,954.35,41.7,1
024476,南华科技创新混合发起A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,4.30%,45.55,0.08,1
024476,南华科技创新混合发起A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,3.76%,39.86,0.09,1
024476,南华科技创新混合发起A,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,2.56%,27.14,0.09,1
024476,南华科技创新混合发起A,混合型-偏股,688008,澜起科技,澜起科技,存储,2.30%,24.42,0.19,1
024476,南华科技创新混合发起A,混合型-偏股,688521,芯原股份,芯原股份,电芯片/核心半导体,2.89%,30.65,0.15,1
024477,南华科技创新混合发起C,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,4.30%,45.55,0.08,1
024477,南华科技创新混合发起C,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,3.76%,39.86,0.09,1
024477,南华科技创新混合发起C,混合型-偏股,300394,天孚通信,天孚通信,光芯片/光通信,2.56%,27.14,0.09,1
024477,南华科技创新混合发起C,混合型-偏股,688008,澜起科技,澜起科技,存储,2.30%,24.42,0.19,1
024477,南华科技创新混合发起C,混合型-偏股,688521,芯原股份,芯原股份,电芯片/核心半导体,2.89%,30.65,0.15,1
024478,鑫元创业AI指数发起式A,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,14.37%,2603.9,5.88,1
024478,鑫元创业AI指数发起式A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,13.13%,2380.13,4.18,1
024478,鑫元创业AI指数发起式A,指数型-股票,300394,天孚通信,天孚通信,光芯片/光通信,9.14%,1655.78,5.49,1
024478,鑫元创业AI指数发起式A,指数型-股票,300223,北京君正,北京君正,存储,2.46%,446.4,4.28,1
024479,鑫元创业AI指数发起式C,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,14.37%,2603.9,5.88,1
024479,鑫元创业AI指数发起式C,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,13.13%,2380.13,4.18,1
024479,鑫元创业AI指数发起式C,指数型-股票,300394,天孚通信,天孚通信,光芯片/光通信,9.14%,1655.78,5.49,1
